2024-03-23 17:37:47,265 INFO    StreamThr :75260 [internal.py:wandb_internal():86] W&B internal server running at pid: 75260, started at: 2024-03-23 17:37:47.265152
2024-03-23 17:37:52,623 DEBUG   SystemMonitor:75260 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-23 17:37:52,623 DEBUG   SystemMonitor:75260 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-23 17:37:52,623 DEBUG   SystemMonitor:75260 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-23 17:37:52,623 INFO    HandlerThread:75260 [interfaces.py:finish():202] Joined cpu monitor
2024-03-23 17:37:52,623 INFO    HandlerThread:75260 [interfaces.py:finish():202] Joined disk monitor
2024-03-23 17:37:52,643 INFO    HandlerThread:75260 [interfaces.py:finish():202] Joined gpu monitor
2024-03-23 17:37:52,643 INFO    HandlerThread:75260 [interfaces.py:finish():202] Joined memory monitor
2024-03-23 17:37:52,643 INFO    HandlerThread:75260 [interfaces.py:finish():202] Joined network monitor
2024-03-23 17:37:52,643 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:52,643 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 2
2024-03-23 17:37:52,643 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 3
2024-03-23 17:37:52,643 DEBUG   SenderThread:75260 [sender.py:send():378] send: stats
2024-03-23 17:37:52,643 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:52,643 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-23 17:37:52,643 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:52,643 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 3
2024-03-23 17:37:52,643 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 4
2024-03-23 17:37:52,644 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:52,644 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-23 17:37:52,644 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:52,644 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 4
2024-03-23 17:37:52,644 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 5
2024-03-23 17:37:52,644 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:52,644 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-23 17:37:52,644 DEBUG   SenderThread:75260 [sender.py:send():378] send: summary
2024-03-23 17:37:52,644 INFO    SenderThread:75260 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-23 17:37:52,644 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:52,644 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 5
2024-03-23 17:37:52,644 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 6
2024-03-23 17:37:52,644 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:52,644 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-23 17:37:52,644 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:52,644 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 6
2024-03-23 17:37:52,647 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: status_report
2024-03-23 17:37:52,887 INFO    Thread-12 :75260 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/output.log
2024-03-23 17:37:52,887 INFO    Thread-12 :75260 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/wandb-summary.json
2024-03-23 17:37:52,912 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 7
2024-03-23 17:37:52,912 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:52,913 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-23 17:37:52,913 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:52,913 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 7
2024-03-23 17:37:53,621 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-23 17:37:53,887 INFO    Thread-12 :75260 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/config.yaml
2024-03-23 17:37:54,757 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 8
2024-03-23 17:37:54,757 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: poll_exit
2024-03-23 17:37:54,758 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:54,758 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-23 17:37:54,759 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:54,759 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 8
2024-03-23 17:37:54,759 INFO    SenderThread:75260 [job_builder.py:build():298] Attempting to build job artifact
2024-03-23 17:37:54,760 INFO    SenderThread:75260 [job_builder.py:_get_source_type():428] is repo sourced job
2024-03-23 17:37:54,797 INFO    SenderThread:75260 [job_builder.py:build():404] adding wandb-job metadata file
2024-03-23 17:37:54,805 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 9
2024-03-23 17:37:54,806 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:54,806 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-23 17:37:54,806 DEBUG   SenderThread:75260 [sender.py:send():378] send: artifact
2024-03-23 17:37:54,888 INFO    Thread-12 :75260 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/output.log
2024-03-23 17:37:55,623 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-23 17:37:56,374 INFO    wandb-upload_1:75260 [upload_job.py:push():86] Skipped uploading /home/eiden/.local/share/wandb/artifacts/staging/tmpxc8yjdp6
2024-03-23 17:37:56,885 INFO    wandb-upload_0:75260 [upload_job.py:push():89] Uploaded file /home/eiden/.local/share/wandb/artifacts/staging/tmp0l9x1axj
2024-03-23 17:37:58,318 INFO    SenderThread:75260 [sender.py:send_artifact():1443] sent artifact job-https___github.com_dablro12_-Challenge-AI_SPARK.git_train_run.py - {'id': 'QXJ0aWZhY3Q6NzY3NzUzOTM5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0ODY5NjM0Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzY3NzUzNDAw', 'versionIndex': 11}}}
2024-03-23 17:37:58,318 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:58,318 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: status_report
2024-03-23 17:37:58,318 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 9
2024-03-23 17:37:58,318 INFO    SenderThread:75260 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-23 17:37:58,889 INFO    SenderThread:75260 [dir_watcher.py:finish():388] scan: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files
2024-03-23 17:37:58,889 INFO    SenderThread:75260 [dir_watcher.py:finish():402] scan save: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/config.yaml config.yaml
2024-03-23 17:37:58,889 INFO    SenderThread:75260 [dir_watcher.py:finish():402] scan save: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/wandb-metadata.json wandb-metadata.json
2024-03-23 17:37:58,890 INFO    SenderThread:75260 [dir_watcher.py:finish():402] scan save: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/output.log output.log
2024-03-23 17:37:58,890 INFO    SenderThread:75260 [dir_watcher.py:finish():402] scan save: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/conda-environment.yaml conda-environment.yaml
2024-03-23 17:37:58,890 INFO    SenderThread:75260 [dir_watcher.py:finish():402] scan save: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/requirements.txt requirements.txt
2024-03-23 17:37:58,890 INFO    SenderThread:75260 [dir_watcher.py:finish():402] scan save: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/wandb-summary.json wandb-summary.json
2024-03-23 17:37:58,890 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 10
2024-03-23 17:37:58,894 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: poll_exit
2024-03-23 17:37:58,896 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:58,896 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-23 17:37:58,896 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:58,896 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 10
2024-03-23 17:37:58,896 INFO    SenderThread:75260 [file_pusher.py:finish():172] shutting down file pusher
2024-03-23 17:37:59,400 INFO    wandb-upload_3:75260 [upload_job.py:push():131] Uploaded file /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/conda-environment.yaml
2024-03-23 17:37:59,511 INFO    wandb-upload_0:75260 [upload_job.py:push():131] Uploaded file /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/requirements.txt
2024-03-23 17:37:59,625 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-23 17:37:59,625 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: poll_exit
2024-03-23 17:37:59,634 INFO    wandb-upload_2:75260 [upload_job.py:push():131] Uploaded file /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/config.yaml
2024-03-23 17:37:59,649 INFO    wandb-upload_1:75260 [upload_job.py:push():131] Uploaded file /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/output.log
2024-03-23 17:37:59,661 INFO    wandb-upload_4:75260 [upload_job.py:push():131] Uploaded file /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/files/wandb-summary.json
2024-03-23 17:37:59,861 INFO    Thread-11 :75260 [sender.py:transition_state():613] send defer: 11
2024-03-23 17:37:59,862 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:59,870 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-23 17:37:59,870 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:59,870 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 11
2024-03-23 17:37:59,870 INFO    SenderThread:75260 [file_pusher.py:join():178] waiting for file pusher
2024-03-23 17:37:59,870 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 12
2024-03-23 17:37:59,870 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:37:59,870 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-23 17:37:59,870 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:37:59,870 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 12
2024-03-23 17:37:59,870 INFO    SenderThread:75260 [file_stream.py:finish():595] file stream finish called
2024-03-23 17:38:00,212 INFO    SenderThread:75260 [file_stream.py:finish():599] file stream finish is done
2024-03-23 17:38:00,212 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 13
2024-03-23 17:38:00,212 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:38:00,212 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-23 17:38:00,212 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:38:00,212 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 13
2024-03-23 17:38:00,212 INFO    SenderThread:75260 [sender.py:transition_state():613] send defer: 14
2024-03-23 17:38:00,212 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: defer
2024-03-23 17:38:00,212 INFO    HandlerThread:75260 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-23 17:38:00,213 DEBUG   SenderThread:75260 [sender.py:send():378] send: final
2024-03-23 17:38:00,213 DEBUG   SenderThread:75260 [sender.py:send():378] send: footer
2024-03-23 17:38:00,213 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: defer
2024-03-23 17:38:00,213 INFO    SenderThread:75260 [sender.py:send_request_defer():609] handle sender defer: 14
2024-03-23 17:38:00,213 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-23 17:38:00,213 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-23 17:38:00,213 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: poll_exit
2024-03-23 17:38:00,214 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: poll_exit
2024-03-23 17:38:00,214 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: server_info
2024-03-23 17:38:00,214 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: server_info
2024-03-23 17:38:00,215 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: get_summary
2024-03-23 17:38:00,215 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-23 17:38:00,215 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-23 17:38:00,215 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: job_info
2024-03-23 17:38:00,607 DEBUG   SenderThread:75260 [sender.py:send_request():405] send_request: job_info
2024-03-23 17:38:00,607 INFO    MainThread:75260 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-03-23 17:38:00,607 INFO    MainThread:75260 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-03-23 17:38:00,607 INFO    MainThread:75260 [wandb_run.py:_footer_sync_info():3810] logging synced files
2024-03-23 17:38:00,608 DEBUG   HandlerThread:75260 [handler.py:handle_request():146] handle_request: shutdown
2024-03-23 17:38:00,608 INFO    HandlerThread:75260 [handler.py:finish():869] shutting down handler
2024-03-23 17:38:01,216 INFO    WriterThread:75260 [datastore.py:close():296] close: /home/eiden/eiden/satellite/train/wandb/run-20240323_173747-wme85f69/run-wme85f69.wandb
2024-03-23 17:38:01,607 INFO    SenderThread:75260 [sender.py:finish():1521] shutting down sender
2024-03-23 17:38:01,607 INFO    SenderThread:75260 [file_pusher.py:finish():172] shutting down file pusher
2024-03-23 17:38:01,607 INFO    SenderThread:75260 [file_pusher.py:join():178] waiting for file pusher
